Date,cash,shares_a,shares_b,position,equity,costs,price_a,price_b,returns
2018-09-05,110847.84529254648,0.0,0.0,0,110847.84529254648,0.0,57.78912353515625,85.75917053222656,0.0
2018-09-06,110847.84529254648,0.0,0.0,0,110847.84529254648,0.0,57.14985656738281,83.09814453125,0.0
2018-09-07,81109.7830087432,-1720.4907425766,1567.0690797215766,-1,110618.33673881642,229.5085537300732,58.12295150756836,82.64380645751953,-0.0020704827696411687
2018-09-10,81066.08922862583,-1723.017723465199,1569.370721641277,-1,110629.05769047895,0.336677461951168,58.0377082824707,82.5572738647461,9.691839507453004e-05
2018-09-11,81462.12333698799,-1699.1042148665786,1547.5896570966152,-1,109829.5327432624,3.2140853755167913,58.85454177856445,82.94667053222656,-0.007227079068624742
2018-09-12,81555.24681754585,-1693.5855923766942,1542.56314782659,-1,110362.30601735991,0.7455777779571053,59.046321868896484,83.50196838378906,0.004850910868781755
2018-09-13,81254.38534039678,-1710.249505768008,1557.7410867578851,-1,111901.73048811912,2.24732553379815,58.47100067138672,83.86974334716797,0.013948824796367276
2018-09-14,81477.97053965536,-1697.8741985999325,1546.469325314923,-1,112384.44213898429,1.6830095630727815,58.897178649902344,84.64860534667969,0.0043137103310160185
2018-09-17,81655.54530798444,-1687.9003140538705,1537.384843957331,-1,111937.1580592163,1.3607451811804414,59.24520492553711,84.74235534667969,-0.003979946612315266
2018-09-18,81735.71798456802,-1683.4596925636195,1533.3402068895964,-1,112360.16675943926,0.6083400083357132,59.40148162841797,85.1894760131836,0.0037789837401374093
2018-09-19,82098.71052768426,-1663.5685444003693,1515.2228160339453,-1,112687.67657805806,2.7571327336992217,60.11174011230469,86.18466186523438,0.0029148214003631434
2018-09-20,82166.00299525473,-1659.841416457443,1511.8280480116664,-1,112364.26954373466,0.5169038337994801,60.24671936035156,86.11975860595703,-0.0028699414536191847
2018-09-21,82295.11023547764,-1653.0204493052142,1505.615328318652,-1,113814.99487526571,0.9553357484957772,60.49531936645508,87.35291290283203,0.012910913205967045
2018-09-24,82810.6986013762,-1625.7247323012261,1480.7536577108106,-1,113749.92653282924,3.8774410485922535,61.51102828979492,88.42742156982422,-0.0005717027225435878
2018-09-25,82773.60712414305,-1627.604000936538,1482.4653459506885,-1,114666.03987353918,0.2677482823716909,61.440006256103516,88.96830749511719,0.008053748856229337
2018-09-26,82509.74839951545,-1641.2652387906187,1494.908367527074,-1,113978.3466113932,1.9266523784133731,60.92860412597656,87.94425201416016,-0.005997357743447118
2018-09-27,82505.9735034924,-1641.457214061189,1495.0832237486957,-1,114550.63974363575,0.027138591980500643,60.921478271484375,88.31927490234375,0.0050210689070071535
2018-09-28,82215.36720340367,-1655.936366117181,1508.271223501343,-1,115218.11877492609,2.0373260340789408,60.3887939453125,88.1822509765625,0.005826934120875649
2018-10-01,82529.59152486459,-1640.6917387293038,1494.3860083006832,-1,116581.80374923487,2.174716115430854,60.94990158081055,89.70387268066406,0.011835681651535035
2018-10-02,82780.97312374682,-1628.3568040938503,1483.1510192424696,-1,116199.72678687204,1.7681659583974847,61.41160202026367,89.95628356933594,-0.003277329309337773
2018-10-03,82656.40254516898,-1634.2158966122051,1488.487637739464,-1,117167.07112139206,0.8407822409375216,61.19142532348633,90.36734008789062,0.008324841729570265
2018-10-04,82423.14706253023,-1645.1010105098726,1498.4020912126264,-1,117440.7537098374,1.5550372894855164,60.78654098510742,90.10772705078125,0.002335831951980616
2018-10-05,117896.65527840267,0.0,0.0,0,117896.65527840267,235.14773363764564,60.616058349609375,90.38174438476562,0.00388197073131602
2018-10-08,117896.65527840267,0.0,0.0,0,117896.65527840267,0.0,61.17720031738281,90.02838134765625,0.0
2018-10-09,117896.65527840267,0.0,0.0,0,117896.65527840267,0.0,61.44710922241211,91.45625305175781,0.0
2018-10-10,117896.65527840267,0.0,0.0,0,117896.65527840267,0.0,60.03361892700195,88.41302490234375,0.0
2018-10-11,117896.65527840267,0.0,0.0,0,117896.65527840267,0.0,57.95957946777344,85.40582275390625,0.0
2018-10-12,117896.65527840267,0.0,0.0,0,117896.65527840267,0.0,57.8033447265625,84.92986297607422,0.0
2018-10-15,117896.65527840267,0.0,0.0,0,117896.65527840267,0.0,57.40555953979492,84.33128356933594,0.0
2018-10-16,117896.65527840267,0.0,0.0,0,117896.65527840267,0.0,57.675472259521484,84.74235534667969,0.0
2018-10-17,117896.65527840267,0.0,0.0,0,117896.65527840267,0.0,57.888572692871094,84.58369445800781,0.0
2018-10-18,117896.65527840267,0.0,0.0,0,117896.65527840267,0.0,58.13715362548828,84.7135009765625,0.0
2018-10-19,117896.65527840267,0.0,0.0,0,117896.65527840267,0.0,58.22242736816406,85.1966781616211,0.0
2018-10-22,117896.65527840267,0.0,0.0,0,117896.65527840267,0.0,57.63996887207031,84.5260009765625,0.0
2018-10-23,117896.65527840267,0.0,0.0,0,117896.65527840267,0.0,56.709468841552734,81.7784194946289,0.0
2018-10-24,117896.65527840267,0.0,0.0,0,117896.65527840267,0.0,55.13264083862305,79.47796630859375,0.0
2018-10-25,117896.65527840267,0.0,0.0,0,117896.65527840267,0.0,55.62275695800781,80.4659423828125,0.0
2018-10-26,117896.65527840267,0.0,0.0,0,117896.65527840267,0.0,55.06869888305664,80.42987823486328,0.0
2018-10-29,117896.65527840267,0.0,0.0,0,117896.65527840267,0.0,54.727779388427734,78.55490112304688,0.0
2018-10-30,117896.65527840267,0.0,0.0,0,117896.65527840267,0.0,55.95658874511719,79.93950653076172,0.0
2018-10-31,117896.65527840267,0.0,0.0,0,117896.65527840267,0.0,56.595829010009766,80.51641082763672,0.0
2018-11-01,117896.65527840267,0.0,0.0,0,117896.65527840267,0.0,57.29901123046875,80.1702651977539,0.0
2018-11-02,88201.55335618842,-1717.9712755706037,1564.7742816475325,-1,117667.18964211675,229.46563628592833,58.20819091796875,82.73757934570312,-0.0019463286362455534
2018-11-05,88069.29582404577,-1724.4950942369496,1570.7163505356398,-1,122795.30018646673,0.8879757871470916,57.98798751831055,85.77360534667969,0.04358148231420378
2018-11-06,122086.18321602624,0.0,0.0,0,122086.18321602624,235.10941578967572,58.23658752441406,85.74476623535156,-0.005774789176488659
2018-11-07,122086.18321602624,0.0,0.0,0,122086.18321602624,0.0,58.97530746459961,87.16541290283203,0.0
2018-11-08,122086.18321602624,0.0,0.0,0,122086.18321602624,0.0,58.0377082824707,86.07649230957031,0.0
2018-11-09,122086.18321602624,0.0,0.0,0,122086.18321602624,0.0,58.02338409423828,86.18466186523438,0.0
2018-11-12,122086.18321602624,0.0,0.0,0,122086.18321602624,0.0,57.27720642089844,84.65583038330078,0.0
2018-11-13,122086.18321602624,0.0,0.0,0,122086.18321602624,0.0,55.96417999267578,83.1846694946289,0.0
2018-11-14,122086.18321602624,0.0,0.0,0,122086.18321602624,0.0,55.52651596069336,83.45150756835938,0.0
2018-11-15,122086.18321602624,0.0,0.0,0,122086.18321602624,0.0,56.10050582885742,85.16276550292969,0.0
2018-11-16,122086.18321602624,0.0,0.0,0,122086.18321602624,0.0,56.6529541015625,86.69924926757812,0.0
2018-11-19,122086.18321602624,0.0,0.0,0,122086.18321602624,0.0,56.83950424194336,86.96142578125,0.0
2018-11-20,122086.18321602624,0.0,0.0,0,122086.18321602624,0.0,55.225154876708984,84.54379272460938,0.0
2018-11-21,122086.18321602624,0.0,0.0,0,122086.18321602624,0.0,55.64848327636719,85.61425018310547,0.0
2018-11-23,122086.18321602624,0.0,0.0,0,122086.18321602624,0.0,54.163272857666016,82.72330474853516,0.0
2018-11-26,122086.18321602624,0.0,0.0,0,122086.18321602624,0.0,55.23233413696289,83.72821807861328,0.0
2018-11-27,122086.18321602624,0.0,0.0,0,122086.18321602624,0.0,55.28256607055664,83.89569854736328,0.0
2018-11-28,122086.18321602624,0.0,0.0,0,122086.18321602624,0.0,56.28704071044922,86.02931213378906,0.0
